id_venta,fecha_pedido,fecha_envio,nombre_cliente,apellido_cliente,correo_cliente,telefono_cliente,nacionalidad_cliente,vendedor,producto,cantidad,monto,impuesto,tipo_tarjeta,no_tarjeta
54,2024-03-03,2024-03-11,Ginger,Doding,gdoding1h@shareasale.com,4156982741,United States,51-3662457,Lid - 3oz Med Rec,1,4384,0.445,mastercard,5048373547972129
55,2024-09-01,2024-11-03,Killy,Staniforth,kstaniforth1i@hibu.com,5041322003,Mexico,44-3478985,Chef Hat 25cm,10,12919,0.018,mastercard,5048371188450694
56,2024-06-02,2024-04-04,Brendon,Rodder,brodder1j@1688.com,1299782148,Mexico,33-9247082,Alize Sunset,6,10472,0.944,mastercard,5048374653724270
57,2024-02-23,2024-03-10,Paulita,Swash,pswash1k@pcworld.com,7406861670,Dominican Republic,12-1816115,Food Colouring - Green,6,4898,0.829,mastercard,5048370967144932
58,2024-10-19,2024-02-03,Vanessa,Mateev,vmateev1l@sourceforge.net,5612288875,United States,70-8330847,Soup - Verve - Chipotle Chicken,4,10962,0.412,mastercard,5108751755711429
59,2024-06-16,2024-01-14,Addie,Frodsham,afrodsham1m@ezinearticles.com,3135469074,United States,25-0830003,Miso Paste White,1,12722,0.038,mastercard,5048371352650798
60,2024-06-13,2024-01-25,Konstanze,O'Fearguise,kofearguise1n@webeden.co.uk,4249193485,Italy,24-1068083,"Doilies - 12, Paper",8,4277,0.755,mastercard,5048378356705999
61,2024-03-23,2024-11-02,Yvor,Caldicott,ycaldicott1o@jalbum.net,3104934240,United States,86-7566129,Cornstarch,9,10988,0.496,mastercard,5108750089633317
62,2024-04-14,2024-02-17,Akim,Elflain,aelflain1p@deviantart.com,5367138335,Colombia,07-1716470,"Carrots - Purple, Organic",9,6738,0.622,mastercard,5048373982065421
63,2024-11-26,2024-08-14,Roobbie,Vasichev,rvasichev1q@cam.ac.uk,4692213319,United States,70-8572197,Slt - Individual Portions,6,10252,0.68,mastercard,5108759163807481
64,2024-04-17,2023-12-07,Selig,Itzhayek,sitzhayek1r@de.vu,3593151443,Mexico,58-3345781,Veal - Leg,3,5428,0.226,mastercard,5108757253275445
65,2024-05-26,2024-07-06,Ted,Bonallick,tbonallick1s@ox.ac.uk,6612723800,United States,52-7669688,Triple Sec - Mcguinness,8,13308,0.842,mastercard,5048378258387268
66,2024-10-03,2023-12-12,Rayshell,McWilliams,rmcwilliams1t@tripadvisor.com,7372429556,Mexico,58-3268041,Glucose,4,10796,0.471,mastercard,5108754400748515
67,2024-02-16,2023-12-06,Ramona,Grundy,rgrundy1u@aol.com,4397198815,Dominican Republic,81-7606557,Dooleys Toffee,1,14003,0.036,mastercard,5048379367975100
68,2024-03-26,2024-06-20,Rozelle,Ginnell,rginnell1v@gizmodo.com,7644779138,Dominican Republic,85-2993638,Turkey Leg With Drum And Thigh,1,4296,0.897,mastercard,5048374685992572
69,2024-06-29,2024-10-17,Clyve,Nealand,cnealand1w@xing.com,2416436792,Mexico,04-1781862,Croissants Thaw And Serve,8,11988,0.444,mastercard,5108754182905374
70,2024-03-13,2024-05-18,Kahlil,Bradberry,kbradberry1x@soundcloud.com,8039410239,Mexico,10-0613342,"Pork - Sausage, Medium",5,5154,0.686,mastercard,5108756400396351
71,2024-03-24,2024-06-14,Ayn,Finlason,afinlason1y@networkadvertising.org,3162343208,Dominican Republic,43-5553068,Currants,9,11760,0.909,mastercard,5048371403284670
72,2024-02-04,2024-03-03,Goober,Boldero,gboldero1z@opensource.org,8715446533,Mexico,47-9054500,"Beans - Navy, Dry",2,8332,0.839,mastercard,5108756879596788
73,2024-04-21,2024-08-25,Leonhard,Stubbe,lstubbe20@guardian.co.uk,8655251985,Mexico,31-2236475,Pasta - Angel Hair,9,9002,0.732,mastercard,5048378778314669
74,2024-03-13,2024-03-02,Titos,MacElharge,tmacelharge21@imgur.com,9073751240,United States,29-0623737,Cornstarch,7,13565,0.827,mastercard,5108750466045663
75,2024-03-05,2024-11-07,Ronni,Kurtis,rkurtis22@dedecms.com,6827608142,United States,69-0699283,Clams - Canned,1,10977,0.968,mastercard,5108753309412124
76,2024-02-13,2024-03-11,Kata,Rodgier,krodgier23@fotki.com,2696417446,United States,37-8092889,Pears - Bartlett,1,12421,0.461,mastercard,5108751657508691
77,2024-08-10,2024-10-15,Gael,Gonning,ggonning24@cnet.com,1035475203,Mexico,44-3478985,Coffee - Hazelnut Cream,3,12507,0.264,mastercard,5108755073370594
78,2024-06-30,2024-07-01,Rodolphe,Scown,rscown25@51.la,5675898265,Mexico,18-4526273,Juice - Lime,7,11666,0.623,mastercard,5108759228878675
79,2024-11-25,2024-09-12,Ashlan,Nelthrop,anelthrop26@prweb.com,2533673963,United States,04-1781862,Cookie Dough - Chunky,4,13428,0.1,mastercard,5108753065583985
80,2024-07-07,2024-05-22,Roxine,Truss,rtruss27@cbsnews.com,7192404471,United States,33-9247082,Beer - Sleeman Fine Porter,2,5541,0.01,mastercard,5048379326385367
81,2024-04-26,2024-07-19,Gratia,Bohlje,gbohlje28@illinois.edu,1972495847,Colombia,78-5368317,"Apple - Delicious, Red",8,12246,0.505,mastercard,5108752442456105
82,2024-02-29,2024-01-03,Earvin,Corkel,ecorkel29@yelp.com,5124982094,United States,04-5323286,Beer - Creemore,5,5572,0.281,mastercard,5048376549887716
83,2024-01-18,2023-12-10,Trixy,Hamblyn,thamblyn2a@tripod.com,7478176548,Colombia,21-0517711,Burger Veggie,10,13246,0.041,mastercard,5048374290444779
84,2024-01-21,2024-04-14,Edmund,Pitrasso,epitrasso2b@dropbox.com,8489424301,Mexico,33-4532106,Lid - 0090 Clear,2,12700,0.746,mastercard,5108758023892394
85,2024-09-24,2024-06-07,Devonne,Tonbridge,dtonbridge2c@go.com,8587579694,United States,82-1705092,Flower - Potmums,5,10029,0.335,mastercard,5048375658133565
86,2024-11-19,2024-06-01,Maighdiln,Spinozzi,mspinozzi2d@nature.com,7023219664,United States,16-5172594,"Vinegar - Balsamic, White",3,13803,0.294,mastercard,5048375836465004
87,2024-01-19,2024-07-30,Rolfe,Hambright,rhambright2e@list-manage.com,1331179088,Mexico,29-8881205,Wine - Two Oceans Sauvignon,3,12553,0.504,mastercard,5048373679890040
88,2024-02-03,2024-05-09,Myca,Woodes,mwoodes2f@amazonaws.com,8128849385,United States,75-8628421,Vinegar - Rice,10,6634,0.894,mastercard,5108758914669109
89,2024-01-27,2024-06-11,Dana,Worster,dworster2g@wp.com,4405493780,Colombia,10-0613342,Goulash Seasoning,6,9505,0.583,mastercard,5048378187471019
90,2024-05-04,2024-05-25,Yard,Sibbald,ysibbald2h@qq.com,1127779271,Colombia,62-4197235,Wine - Sake,5,11798,0.723,mastercard,5108750569157134
91,2024-02-04,2024-01-17,Saxe,Marian,smarian2i@i2i.jp,9727517713,United States,09-2503252,Egg Patty Fried,10,12456,0.305,mastercard,5108757966774742
92,2024-09-04,2024-09-21,Flossi,McEachern,fmceachern2j@artisteer.com,6502830246,United States,87-7210605,Rabbit - Whole,2,9698,0.841,mastercard,5108753283985681
93,2024-03-29,2024-08-17,Hagan,Bromby,hbromby2k@myspace.com,2257849456,Mexico,58-3345781,Pancetta,6,6332,0.542,mastercard,5108759006508445
94,2024-07-29,2023-12-21,Katrina,Hannam,khannam2l@sciencedirect.com,6302391308,United States,05-6134170,Cheese Cheddar Processed,10,12117,0.158,mastercard,5108750122068216
95,2024-11-26,2024-01-09,Frederique,Dory,fdory2m@hatena.ne.jp,1717998636,Colombia,62-9191738,Fib N9 - Prague Powder,6,6705,0.058,mastercard,5048374074417686
96,2024-01-11,2024-02-13,Mehetabel,Huey,mhuey2n@about.com,6821956896,United States,99-8664666,Wine - Penfolds Koonuga Hill,10,5952,0.276,mastercard,5048372131150365
97,2024-07-15,2024-05-29,Isabelle,Redwall,iredwall2o@forbes.com,7933084983,Colombia,81-2555816,Nestea - Iced Tea,9,6080,0.248,mastercard,5048370098812944
98,2024-03-03,2024-10-08,Kevyn,Lethbridge,klethbridge2p@photobucket.com,2711924570,Colombia,13-3806571,Wine - Chateau Aqueria Tavel,6,4901,0.886,mastercard,5048374196982294
99,2024-03-14,2024-02-18,Urban,Lanegran,ulanegran2q@twitter.com,5692005064,Colombia,73-1937833,Strawberries - California,5,11799,0.001,mastercard,5048376667637695
100,2024-09-03,2024-09-05,Opaline,Balsillie,obalsillie2r@sourceforge.net,7874619208,Mexico,99-3140169,"Crab - Dungeness, Whole, live",6,7385,0.234,mastercard,5108757321347960
101,2024-04-07,2024-09-22,Audi,McCambrois,amccambrois2s@cbslocal.com,5694631067,Dominican Republic,78-5368317,Ice Cream - Super Sandwich,4,9568,0.422,mastercard,5108750496500489
102,2024-09-12,2024-03-01,Kristoffer,Rutherfoord,krutherfoord2t@blogtalkradio.com,5723299461,Colombia,34-2007879,Sage Derby,3,8967,0.534,mastercard,5108753489910822
103,2024-06-22,2024-03-15,Bernhard,Dawtrey,bdawtrey2u@netvibes.com,5236695079,Mexico,65-9086309,Bouillion - Fish,10,3368,0.857,mastercard,5108753646258305
104,2024-01-13,2024-08-09,Brana,Mugridge,bmugridge2v@smugmug.com,2028772400,United States,90-6094406,"Ecolab - Orange Frc, Cleaner",5,5956,0.719,mastercard,5108753610354502
105,2024-09-21,2024-09-26,Renaldo,Shallcroff,rshallcroff2w@123-reg.co.uk,8133462888,United States,78-9151673,Wine - German Riesling,8,9081,0.105,mastercard,5108750723703195
106,2024-08-25,2024-04-26,Lory,Rosenbush,lrosenbush2x@timesonline.co.uk,6837974753,Mexico,12-1404658,Nectarines,6,8055,0.934,mastercard,5108752435540451
107,2024-06-20,2024-08-10,Charity,Kennington,ckennington2y@foxnews.com,5274515528,Colombia,33-0381277,Yeast Dry - Fermipan,6,8935,0.845,mastercard,5108756804123104
108,2024-10-02,2024-07-13,Cynthie,Goldsbrough,cgoldsbrough2z@godaddy.com,4193959749,Mexico,23-0714269,Beef Striploin Aaa,1,6560,0.384,mastercard,5048372293172744
109,2024-06-02,2024-03-13,Jackelyn,Angrave,jangrave30@odnoklassniki.ru,6693142610,Colombia,56-6267907,Beef - Top Butt Aaa,6,3993,0.334,mastercard,5048378421109425
110,2024-11-21,2024-06-04,Red,Osmund,rosmund31@tuttocitta.it,1878663945,Mexico,29-7137664,Muffin - Banana Nut Individual,8,9247,0.863,mastercard,5048373498912868
111,2024-03-14,2024-01-19,Filmore,Dobbyn,fdobbyn32@dion.ne.jp,9147165838,Colombia,72-1063019,Flour - Bread,6,8477,0.323,mastercard,5048379328890547
112,2024-09-20,2024-04-11,Maryjo,Beaton,mbeaton33@cafepress.com,3174465923,Colombia,70-8330847,Sauce - Soy Low Sodium - 3.87l,7,11169,0.236,mastercard,5048373696506272
113,2024-04-09,2024-09-02,Aretha,Rosebotham,arosebotham34@wikispaces.com,8138290804,United States,34-2007879,Wine - Vidal Icewine Magnotta,3,3590,0.3,mastercard,5108758065089255
114,2024-11-29,2023-12-17,Nap,Binnes,nbinnes35@boston.com,2379556401,Colombia,14-8312422,Juice - Mango,1,4012,0.08,mastercard,5048372898099409
115,2024-10-04,2024-05-22,Yorgos,Littlefair,ylittlefair36@wiley.com,2397815709,United States,86-7566129,"Chicken - White Meat, No Tender",6,14054,0.629,mastercard,5048375777786418
116,2024-11-30,2024-01-16,Douglass,Giannazzo,dgiannazzo37@csmonitor.com,5049895868,United States,72-1063019,Container - Clear 16 Oz,9,9143,0.208,mastercard,5048378067230709
117,2024-06-19,2024-11-23,Benedetta,Rosberg,brosberg38@biblegateway.com,8165396503,United States,69-9087468,Vinegar - Sherry,7,8941,0.928,mastercard,5108753718848538
118,2024-04-30,2024-07-26,Puff,Shipston,pshipston39@scientificamerican.com,4175245166,Colombia,71-5393627,Tomato - Plum With Basil,1,6702,0.849,mastercard,5048376296868703
119,2024-11-24,2024-01-22,Melva,Meace,mmeace3a@ca.gov,2543453437,Dominican Republic,84-9995228,Sun - Dried Tomatoes,8,5513,0.707,mastercard,5048376693456177
120,2024-10-08,2024-02-09,Trev,Honywill,thonywill3b@people.com.cn,7755716210,United States,33-4532106,Ecolab - Medallion,10,5997,0.349,mastercard,5108751099951723
121,2024-01-24,2024-08-27,Bjorn,Bursnall,bbursnall3c@photobucket.com,6024202178,United States,36-5333346,Wine - Kwv Chenin Blanc South,8,5461,0.046,mastercard,5048372434781825
122,2024-05-21,2024-01-18,Murial,Matthisson,mmatthisson3d@globo.com,4124500155,United States,35-1306564,Parsnip,7,12444,0.616,mastercard,5108753506002421
123,2024-04-28,2024-06-30,Merwyn,Yerrill,myerrill3e@usgs.gov,6157057406,United States,29-8881205,Sauce - Mint,5,11972,0.943,mastercard,5108755432847654
124,2024-03-09,2024-10-01,Godfrey,Thumim,gthumim3f@vinaora.com,6049309196,Colombia,85-2993638,Lid Coffeecup 12oz D9542b,1,13429,0.14,mastercard,5048375917969072
125,2024-07-02,2024-07-02,Corbet,Dennidge,cdennidge3g@hibu.com,9476669645,Mexico,75-8628421,Prunes - Pitted,6,3807,0.88,mastercard,5048373769132303
126,2024-11-03,2024-08-02,Faunie,Jessett,fjessett3h@de.vu,8631439362,United States,07-1716470,Spice - Onion Powder Granulated,7,9111,0.512,mastercard,5048375692523011
127,2024-02-29,2024-03-23,Mikel,Corry,mcorry3i@about.com,9717580168,Mexico,22-5897994,Spinach - Frozen,5,9284,0.29,mastercard,5108758444146131
128,2024-03-29,2024-05-01,Merci,Dorie,mdorie3j@baidu.com,2455489504,Colombia,73-7638593,Turkey Tenderloin Frozen,6,3462,0.095,mastercard,5048378558110089
129,2024-03-10,2024-03-08,Joletta,Causey,jcausey3k@buzzfeed.com,5748773851,United States,85-2993638,Chicken - Ground,9,10052,0.772,mastercard,5108752881785576
130,2024-05-17,2024-05-26,Kiersten,Twinbrow,ktwinbrow3l@yellowpages.com,7732158066,Colombia,80-2822904,Coffee - Cafe Moreno,2,10878,0.494,mastercard,5108756834828425
131,2024-07-25,2024-09-25,Hi,Pethybridge,hpethybridge3m@cmu.edu,7027572335,United States,62-9191738,Bread - Assorted Rolls,1,14206,0.004,mastercard,5048379332771873
132,2024-04-30,2024-07-28,Pasquale,Fandrey,pfandrey3n@example.com,3171795248,United States,30-9696679,Rum - Mount Gay Eclipes,5,12034,0.252,mastercard,5048371760511913
133,2024-09-11,2024-03-09,Obidiah,Heyfield,oheyfield3o@sakura.ne.jp,6087519555,Mexico,65-9086309,Cilantro / Coriander - Fresh,10,10416,0.983,mastercard,5108756183987038
134,2024-02-11,2024-05-16,Deny,McNeillie,dmcneillie3p@lycos.com,2721992291,Colombia,35-6126375,Radish - Pickled,8,9686,0.595,mastercard,5108751696474657
135,2024-02-25,2023-12-18,Fernandina,Holsall,fholsall3q@squidoo.com,3308540690,United States,81-7606557,"Nut - Almond, Blanched, Sliced",9,12595,0.942,mastercard,5108758111622117
136,2024-05-25,2024-05-04,Noah,Killwick,nkillwick3r@yahoo.co.jp,6659078485,Colombia,44-3478985,Pork - Liver,3,6134,0.324,mastercard,5048374814031474
137,2024-08-04,2024-06-02,Elfrida,Tallyn,etallyn3s@amazon.co.jp,4377318435,Mexico,52-4537395,Ginsing - Fresh,5,12418,0.157,mastercard,5108751650521972
138,2024-11-17,2024-04-08,Lauraine,Gregersen,lgregersen3t@uol.com.br,4206300113,Mexico,30-9696679,Hummus - Spread,2,13157,0.651,mastercard,5108759337786306
139,2024-09-28,2024-03-15,Fancy,Lillico,flillico3u@ucsd.edu,8652945863,United States,52-7669688,Flour - So Mix Cake White,9,13438,0.454,mastercard,5048370322680612
140,2024-09-27,2024-07-12,Hugues,Viccars,hviccars3v@youku.com,3237074370,United States,02-4260277,Pork - Suckling Pig,8,7202,0.992,mastercard,5048376642316621
141,2024-04-27,2024-11-23,Nana,Claibourn,nclaibourn3w@vistaprint.com,9163159556,United States,21-8439190,Cookie Dough - Chunky,9,11490,0.989,mastercard,5108757020937103
142,2024-03-29,2024-08-28,Abbott,Bruckenthal,abruckenthal3x@biblegateway.com,9523887382,Colombia,98-6095003,Beef - Striploin,9,12542,0.053,mastercard,5108756319330228
143,2024-04-09,2024-04-07,Hailee,Olyfant,holyfant3y@weather.com,5836129052,Mexico,53-5598738,Kohlrabi,8,9584,0.66,mastercard,5048375796732161
144,2024-03-26,2024-10-06,Fidelio,Battye,fbattye3z@ucsd.edu,5578377012,Colombia,12-1404658,"Stock - Veal, White",4,4407,0.457,mastercard,5048370325699825
145,2024-05-07,2024-06-03,Cooper,Harrald,charrald40@constantcontact.com,5987579714,Colombia,90-3827618,Wine - Rhine Riesling Wolf Blass,2,7040,0.416,mastercard,5048378368597913
146,2024-11-24,2024-08-28,Fae,Sadgrove,fsadgrove41@state.tx.us,6163776431,Mexico,43-5553068,Pastry - Banana Tea Loaf,8,4471,0.845,mastercard,5048377442243031
147,2024-05-19,2024-02-29,Arielle,Mixter,amixter42@cdbaby.com,7754610834,United States,05-5140393,Flower - Commercial Bronze,6,11486,0.273,mastercard,5108754943254799
148,2024-06-01,2024-03-12,Dorothy,Rubinshtein,drubinshtein43@wufoo.com,4106532765,United States,99-8664666,"Nut - Almond, Blanched, Sliced",7,7656,0.118,mastercard,5048374282271214
149,2024-06-22,2024-02-02,Jonas,Tichner,jtichner44@opensource.org,4747460336,Colombia,09-2503252,Shiratamako - Rice Flour,10,5403,0.52,mastercard,5108751680447560
150,2024-01-22,2024-09-08,Winston,Francais,wfrancais45@drupal.org,5356110733,Mexico,72-1063019,Dc - Frozen Momji,6,7840,0.265,mastercard,5108751047189376
151,2024-07-13,2024-08-24,Eugenio,Ronci,eronci46@vk.com,2332218784,Mexico,52-7669688,Wine - Fat Bastard Merlot,6,5724,0.153,mastercard,5108759799850681
152,2024-09-04,2024-05-17,Alair,Bravey,abravey47@cmu.edu,5204107541,United States,52-4537395,Syrup - Chocolate,2,13989,0.341,mastercard,5108758019813586
153,2024-07-16,2024-03-26,Hali,Bennellick,hbennellick48@list-manage.com,2129547493,United States,18-4526273,Sugar - Fine,7,5702,0.803,mastercard,5108755239363616
154,2024-01-24,2024-10-22,Frasier,Koppes,fkoppes49@shutterfly.com,8134178284,United States,78-5459961,"Turnip - White, Organic",9,3831,0.691,mastercard,5048374724067337
155,2024-07-18,2024-07-17,Anatola,Haack,ahaack4a@moonfruit.com,2051084668,United States,82-6624786,Canadian Emmenthal,8,12941,0.156,mastercard,5108752313369700
156,2024-01-28,2023-12-30,Gerome,Smiley,gsmiley4b@patch.com,4314479608,Colombia,78-5459961,Bread - Corn Muffaletta,1,10005,0.622,mastercard,5048374419453909
157,2024-11-26,2024-07-26,Abigale,Lewknor,alewknor4c@de.vu,9239662536,Mexico,26-7750002,Cup - Paper 10oz 92959,6,12991,0.714,mastercard,5108752327016339
158,2024-11-13,2023-12-28,Gustaf,Hubbis,ghubbis4d@so-net.ne.jp,9378237143,United States,65-8192629,"Carrots - Purple, Organic",8,5090,0.799,mastercard,5108757019835037
159,2024-10-01,2024-01-05,Perkin,Kopisch,pkopisch4e@istockphoto.com,5411974411,Colombia,02-4260277,Cheese - Ricotta,2,4246,0.767,mastercard,5048375130822785
160,2024-05-09,2024-04-07,Rawley,Tuffs,rtuffs4f@a8.net,2919079518,Colombia,08-3359811,Browning Caramel Glace,4,6314,0.963,mastercard,5048370391624962
161,2024-03-27,2024-01-07,Dorrie,Pagnin,dpagnin4g@columbia.edu,3901389983,Mexico,82-1705092,Cleaner - Lime Away,7,4266,0.977,mastercard,5108754991225139
162,2024-01-24,2024-11-15,Jakob,Cortez,jcortez4h@comcast.net,8799504228,Colombia,04-4510077,Onion - Dried,6,4593,0.763,mastercard,5048372389190212
163,2024-10-09,2024-10-03,Cesare,Christiensen,cchristiensen4i@goodreads.com,5058183883,Mexico,13-3806571,Veal - Sweetbread,3,6275,0.131,mastercard,5108757241652515
164,2024-06-11,2024-10-23,Engracia,Durdle,edurdle4j@psu.edu,3878343483,Dominican Republic,27-7801766,Lamb Leg - Bone - In Nz,10,4265,0.805,mastercard,5108756631412571
165,2024-10-11,2024-11-24,Nathalia,Wassung,nwassung4k@washington.edu,5407215696,United States,13-9631853,Beef - Rib Eye Aaa,1,13505,0.79,mastercard,5048371027837655
166,2024-06-02,2024-07-05,Lorettalorna,Montfort,lmontfort4l@people.com.cn,8271714391,Colombia,05-5140393,Orange - Tangerine,2,12559,0.653,mastercard,5108755437609414
167,2024-08-20,2024-06-29,Gui,Porkiss,gporkiss4m@newyorker.com,7678149870,Colombia,69-4732589,Chicken - Whole Roasting,9,12889,0.956,mastercard,5048371875664920
168,2024-11-25,2024-09-29,Terencio,Zohrer,tzohrer4n@blogger.com,3171864676,United States,21-0517711,"Pepsi, 355 Ml",6,14145,0.489,mastercard,5108750015098957
169,2024-04-18,2024-04-15,Karney,Curedale,kcuredale4o@narod.ru,6121520981,United States,84-9995228,Pasta - Orecchiette,1,9580,0.916,mastercard,5108752091442075
170,2024-07-04,2023-12-21,Ingaborg,Dargavel,idargavel4p@gov.uk,9499658429,Colombia,52-4537395,Cookie Dough - Peanut Butter,7,3695,0.82,mastercard,5108759527602867
171,2024-08-18,2024-10-05,Karie,McComiskey,kmccomiskey4q@craigslist.org,2413368123,Dominican Republic,70-8330847,Chutney Sauce,10,13857,0.638,mastercard,5108759514035907
172,2024-03-04,2024-01-17,Blakelee,Chaloner,bchaloner4r@si.edu,5023034872,United States,78-5368317,Cognac - Courvaisier,4,8009,0.478,mastercard,5048376807830200
173,2024-02-26,2024-09-23,Rodrick,Imort,rimort4s@bing.com,4856305895,Colombia,98-6095003,"Wine - White, Mosel Gold",1,7909,0.198,mastercard,5048375239590945
174,2024-07-11,2024-01-22,Fabe,Synnot,fsynnot4t@senate.gov,6012873970,United States,69-0699283,Milk 2% 500 Ml,1,5290,0.97,mastercard,5048375314498741
175,2024-01-04,2024-07-09,Bobbee,Vescovini,bvescovini4u@goo.gl,9372037437,Mexico,18-9731608,Guinea Fowl,6,11156,0.764,mastercard,5048374955543428
176,2024-03-07,2024-09-03,Christie,Heninghem,cheninghem4v@nature.com,4858299575,Colombia,73-1937833,Cheese - Roquefort Pappillon,1,3164,0.061,mastercard,5108752669882413
177,2024-02-08,2024-11-22,Michaelina,Snelgar,msnelgar4w@feedburner.com,4729877939,Mexico,73-7638593,"Basil - Primerba, Paste",3,9883,0.429,mastercard,5108752020941171
178,2024-10-01,2024-06-26,Thacher,Hiddy,thiddy4x@sakura.ne.jp,6059291198,United States,73-7638593,Beef - Cow Feet Split,9,8862,0.45,mastercard,5108757668939452
179,2024-03-15,2024-01-07,Shell,Jestico,sjestico4y@unesco.org,7009029386,Dominican Republic,82-1705092,Grapes - Black,3,8079,0.23,mastercard,5048378650869335
180,2024-07-31,2024-10-28,Yule,Peiro,ypeiro4z@phoca.cz,2088122675,Mexico,70-8330847,Cheese - Fontina,4,11298,0.518,mastercard,5108757643141695
181,2024-06-26,2024-08-28,Annabel,Sallan,asallan50@infoseek.co.jp,8505282667,United States,22-5211774,Alize Sunset,9,12223,0.77,mastercard,5048372975878956
182,2024-01-09,2024-05-18,Lana,McKinless,lmckinless51@washington.edu,9761203175,Colombia,23-0714269,Cheese - Augre Des Champs,6,12736,0.239,mastercard,5108754957356126
183,2024-05-12,2024-04-03,Rab,Duigenan,rduigenan52@domainmarket.com,2344776569,Colombia,99-8664666,Cabbage - Green,1,9700,0.093,mastercard,5048374569374947
184,2024-01-17,2024-07-15,Clotilda,Clash,cclash53@zimbio.com,2397293298,United States,47-9054500,"Oil - Shortening,liqud, Fry",6,5670,0.602,mastercard,5108754752828725
185,2024-11-16,2024-04-22,Magda,Creyke,mcreyke54@independent.co.uk,8171959013,United States,31-2236475,Cup - 8oz Coffee Perforated,6,7357,0.741,mastercard,5048376325509336
186,2024-08-24,2024-02-22,Vania,Sperry,vsperry55@salon.com,2534985578,United States,75-8628421,Table Cloth 72x144 White,5,4025,0.388,mastercard,5048373699533844
187,2024-10-30,2024-05-02,Hugo,Fancutt,hfancutt56@ow.ly,8525305754,Mexico,50-9573003,Yeast Dry - Fermipan,10,4473,0.104,mastercard,5108753630922510
188,2024-04-10,2024-08-24,Trenton,Cornelleau,tcornelleau57@mediafire.com,9063968520,Mexico,36-8995736,Laundry - Bag Cloth,1,12936,0.995,mastercard,5048375728000240
189,2024-06-23,2024-09-26,Betta,Nurdin,bnurdin58@baidu.com,4365355270,Colombia,65-9086309,Spring Roll Wrappers,5,3465,0.577,mastercard,5048372161214099
190,2024-03-01,2024-01-10,Marcel,Sprowle,msprowle59@fc2.com,2439002324,Colombia,43-8666961,"Gingerale - Schweppes, 355 Ml",6,5699,0.678,mastercard,5108758990445325
191,2024-02-01,2024-09-06,Milka,Bull,mbull5a@netscape.com,6617556770,United States,38-7030185,"Gingerale - Schweppes, 355 Ml",4,5577,0.57,mastercard,5108752202812406
192,2024-06-01,2024-07-09,Archie,Fenney,afenney5b@seattletimes.com,2138108364,United States,90-3827618,Wasabi Powder,7,12080,0.445,mastercard,5108755642711898
193,2024-01-05,2024-02-12,Patti,McCaskill,pmccaskill5c@youtube.com,1706009706,Mexico,62-9191738,"Wine - Red, Black Opal Shiraz",6,3838,0.834,mastercard,5108754877899353
194,2024-01-26,2024-11-11,Rosie,Morrill,rmorrill5d@comcast.net,7766266852,Colombia,82-1705092,Truffle Cups - Red,2,10929,1.0,mastercard,5108759654291252
195,2024-02-07,2024-04-10,Sigfrid,Laffoley-Lane,slaffoleylane5e@hc360.com,3039346874,United States,65-8990277,Cornish Hen,4,14201,0.306,mastercard,5108758022491701
196,2024-08-04,2024-02-11,Kerby,Haggart,khaggart5f@linkedin.com,3765405090,Mexico,59-6399780,Wine - Zinfandel Rosenblum,2,12996,0.173,mastercard,5108753870081993
197,2024-10-20,2024-05-07,Napoleon,Do Rosario,ndorosario5g@dot.gov,2197081369,Mexico,86-7566129,Cakes Assorted,6,8964,0.062,mastercard,5108753966470308
198,2024-09-29,2023-12-01,Ingeberg,Staton,istaton5h@arstechnica.com,3237465826,United States,78-5368317,Pepper - Chilli Seeds Mild,5,9053,0.728,mastercard,5048375006981954
199,2024-01-17,2024-01-27,Stanleigh,Chislett,schislett5i@walmart.com,9157574267,United States,73-7638593,Ecolab - Ster Bac,6,14024,0.361,mastercard,5048379810935586
200,2024-09-11,2024-08-09,Aurilia,Fridlington,afridlington5j@vistaprint.com,5577376408,Mexico,71-5393627,Dry Ice,3,9693,0.559,mastercard,5048371625727761
1,2024-01-28,2024-05-15,Agna,Whiteside,awhiteside0@cisco.com,8053167385,United States,23-0049207,Pears - Fiorelle,9,10831,0.936,mastercard,5108753635905759
2,2024-06-05,2024-11-22,Caz,Dunford,cdunford1@cdc.gov,7326851314,Colombia,12-0301057,"Shrimp - 16 - 20 Cooked, Peeled",2,10278,0.766,mastercard,5048379437207617
3,2024-09-27,2024-09-10,Glory,Bonnett,gbonnett2@army.mil,6056151219,United States,44-3478985,Monkfish - Fresh,4,5143,0.043,mastercard,5048371334521240
4,2024-07-14,2024-06-24,Jocelyn,O'Haire,johaire3@ebay.co.uk,6087346245,United States,04-2721911,"Beer - Alexander Kieths, Pale Ale",1,3848,0.978,mastercard,5048377903514938
5,2024-02-28,2024-03-11,Wendeline,Crate,wcrate4@businessweek.com,6618668231,United States,10-0613342,Sun - Dried Tomatoes,2,11745,0.287,mastercard,5048372975167731
6,2024-09-05,2024-11-26,Noach,Demead,ndemead5@123-reg.co.uk,8104352346,Colombia,78-5459961,"Potatoes - Instant, Mashed",8,5968,0.737,mastercard,5108758307491095
7,2024-11-20,2024-10-24,Brodie,Tippler,btippler6@wunderground.com,3544259932,Colombia,81-6787276,"Oil - Truffle, White",7,4929,0.866,mastercard,5108759714851038
